,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
460030,8710053,she is,she be,,,declarative,eng,3,2,20,Manchester,pro:sub cop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460042,8710065,oh you're getting fatter and fatter aren't you,oh you get fat and fat be you,,,question,eng,14,8,21,Manchester,co pro:per part adj coord adj aux pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460056,8710079,yeah,yeah,,,declarative,eng,1,1,22,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460069,8710092,I am,I be,,,declarative,eng,3,2,23,Manchester,pro:sub cop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460078,8710101,I just kicked my dolly,I just kick my doll,,,declarative,eng,7,5,24,Manchester,pro:sub adv v det:poss n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460096,8710119,oh dear,oh dear,,,declarative,eng,2,2,25,Manchester,co co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460107,8710130,so when's your baby going to be born Liz,so when your baby go to be born Liz,,,question,eng,11,9,26,Manchester,adv pro:rel det:poss n part inf cop adj n:prop,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460118,8710141,er Friday,Friday,,,declarative,eng,1,2,27,Manchester,n:prop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460133,8710156,Thursday,Thursday,,,question,eng,1,1,28,Manchester,n:prop,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460152,8710175,Friday,Friday,,,declarative,eng,1,1,29,Manchester,n:prop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460166,8710189,Friday,Friday,,,declarative,eng,1,1,30,Manchester,n:prop,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460179,8710202,you've not got long to wait then eh,you not get long to wait then,,,declarative,eng,9,8,31,Manchester,pro:per neg part adv inf v adv:tem,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460194,8710217,are you getting tired sometimes,be you get tire sometimes,,,question,eng,8,5,32,Manchester,cop pro:per part part adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460207,8710230,yeah,yeah,,,declarative,eng,1,1,33,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460217,8710240,yeah,yeah,,,declarative,eng,1,1,34,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460229,8710252,he is,he be,,,declarative,eng,3,2,35,Manchester,pro:sub cop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460243,8710266,he is is he,he be be he,,,question,eng,6,4,36,Manchester,pro:sub cop aux pro:sub,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460261,8710284,there he is,there he be,,,declarative,eng,4,3,37,Manchester,adv pro:sub cop,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460275,8710298,hello Liz's baby,hello Liz baby,,,declarative,eng,5,3,38,Manchester,co adj n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460291,8710314,I got my farm out today,I get my farm out today,,,declarative,eng,7,6,39,Manchester,pro:sub v co n prep adv:tem,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460305,8710328,I just got my this out today,I just get this out today,,,declarative,eng,7,7,40,Manchester,pro:sub adv v det:dem prep adv:tem,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460319,8710342,yeah,yeah,,,declarative,eng,1,1,41,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460331,8710354,I got this out today Anna,I get this out today Anna,,,declarative,eng,7,6,42,Manchester,pro:sub v det:dem prep adv:tem n:prop,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460343,8710366,I just got this together,I just get this together,,,declarative,eng,6,5,43,Manchester,pro:sub adv part pro:dem adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460349,8710372,a strawberry,a strawberry,,,declarative,eng,2,2,44,Manchester,det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460356,8710379,a strawberry,a strawberry,,,declarative,eng,2,2,45,Manchester,det:art n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460362,8710385,strawberry,strawberry,,,declarative,eng,1,1,46,Manchester,n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460369,8710392,strawberry,strawberry,,,declarative,eng,1,1,47,Manchester,n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460376,8710399,oh yeah,oh yeah,,,declarative,eng,2,2,48,Manchester,co co,INV,Anna,Investigator,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15453,15452,24436
460383,8710406,I going to put xxx,I go to put,,,declarative,eng,6,5,49,Manchester,pro:sub part inf v,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460391,8710414,that that bit of play+dough might have got a bit dry sweetheart because I didn't know it was in there,that bit of might have get a bit dry because I do know it be in there,,,declarative,eng,22,20,50,Manchester,det:dem n prep mod aux part det:art n adj conj pro:sub mod v pro:per cop prep n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460401,8710424,has it got dry,have it get dry,,,question,eng,6,4,51,Manchester,aux pro:per v adj,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460407,8710430,yeah,yeah,,,declarative,eng,1,1,52,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460411,8710434,I didn't know it was in there so I didn't put it away did I,I do know it be in there so I do put it away do I,,,question,eng,23,15,53,Manchester,pro:sub mod v pro:per cop prep n adv pro:sub mod v pro:per adv mod pro:sub,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460419,8710442,use another piece,use another piece,,,declarative,eng,3,3,54,Manchester,v qn n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460455,8710478,mhm,mhm,,,declarative,eng,1,1,55,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460470,8710493,one is big,one be big,,,declarative,eng,4,3,56,Manchester,pro:indef cop adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460486,8710509,this one this one's big,this one big,,,declarative,eng,4,5,57,Manchester,pro:dem pro:indef adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460501,8710524,yeah,yeah,,,declarative,eng,1,1,58,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460513,8710536,you'll hafta use that one won't you,you have use that one will you,,,question,eng,10,7,59,Manchester,pro:per mod v det:dem pro:indef mod pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460524,8710547,this one's big now,this one big now,,,declarative,eng,5,4,60,Manchester,pro:dem pro:indef adj adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460536,8710559,big,big,,,declarative,eng,1,1,61,Manchester,adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460546,8710569,big,big,,,declarative,eng,1,1,62,Manchester,adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460558,8710581,bless you love,bless you love,,,declarative,eng,3,3,63,Manchester,v pro:per v,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460573,8710596,that's not dry,that not dry,,,declarative,eng,4,3,64,Manchester,pro:dem neg adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460599,8710622,no,no,,,declarative,eng,1,1,65,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460611,8710634,that bit okay is it,that bit okay be it,,,question,eng,6,5,66,Manchester,det:dem n adj aux pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460622,8710645,is is the nana today,be the nana today,,,declarative,eng,5,5,67,Manchester,cop det:art n adv:tem,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460635,8710658,yeah,yeah,,,declarative,eng,1,1,68,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460648,8710671,can you manage that,can you manage that,,,question,eng,4,4,69,Manchester,mod pro:per v pro:dem,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460662,8710685,um no,no,,,declarative,eng,1,2,70,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460673,8710696,can you help me,can you help me,,,question,eng,4,4,71,Manchester,mod pro:per v pro:obj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460687,8710710,mhm,mhm,,,declarative,eng,1,1,72,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460699,8710722,can't do it,can do it,,,declarative,eng,4,3,73,Manchester,mod v pro:per,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460710,8710733,right,right,,,declarative,eng,1,1,74,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460716,8710739,put it in like that,put it in like that,,,declarative,eng,6,5,75,Manchester,v pro:per prep prep pro:dem,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460732,8710755,those four holes there,those four hole there,,,declarative,eng,5,4,76,Manchester,det:dem det:num n adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460743,8710766,and now you can squeeze it together can't you,and now you can squeeze it together can you,,,question,eng,10,9,77,Manchester,coord adv pro:per mod v pro:per adv mod pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460752,8710775,is a nana there,be a nana there,,,declarative,eng,5,4,78,Manchester,cop det:art n adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460767,8710790,yeah but it you're gonna make a strawberry now,yeah but you go to make a strawberry now,,,declarative,eng,11,9,79,Manchester,co conj pro:per part inf v det:art n adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460782,8710805,do you wanna make a nana,do you want make a nana,,,question,eng,7,6,80,Manchester,mod pro:per v v det:art n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460795,8710818,is it the nana you wanna make,be it the nana you want make,,,question,eng,9,7,81,Manchester,aux pro:per det:art n pro:per v v,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460815,8710838,yeah,yeah,,,declarative,eng,1,1,82,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460826,8710849,oh right,oh right,,,declarative,eng,2,2,83,Manchester,co co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460838,8710861,well let's just er just make this into a bit of a,well let just make this into a bit of a,,,self interruption,eng,11,12,84,Manchester,co v adv v det:dem prep det:art n prep det:art,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460854,8710877,oh excuse me,oh excuse me,,,declarative,eng,3,3,85,Manchester,co v pro:obj,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460866,8710889,a lump,a lump,,,declarative,eng,2,2,86,Manchester,det:art n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460881,8710904,that's right,that right,,,declarative,eng,3,2,87,Manchester,pro:dem co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460890,8710913,you hafta move it along don't you,you have move it along do you,,,question,eng,9,7,88,Manchester,pro:per mod v pro:per adv mod pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460901,8710924,that's it,that it,,,declarative,eng,3,2,89,Manchester,pro:dem pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460912,8710935,now close it,now close it,,,declarative,eng,3,3,90,Manchester,adv v pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460924,8710947,I squeeze it,I squeeze it,,,declarative,eng,3,3,91,Manchester,pro:sub v pro:per,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460935,8710958,squeeze it and squeeze it,squeeze it and squeeze it,,,declarative,eng,5,5,92,Manchester,v pro:per coord v pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460937,8710960,squeeze squeeze squeeze,squeeze,,,declarative,eng,1,3,93,Manchester,n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
460950,8710973,yeah,yeah,,,declarative,eng,1,1,94,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460960,8710983,can you squeeze it,can you squeeze it,,,question,eng,4,4,95,Manchester,mod pro:per v pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460973,8710996,oh tight tight,oh tight tight,,,declarative,eng,3,3,96,Manchester,co adv adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
460985,8711008,oh,oh,,,declarative,eng,1,1,97,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461025,8711048,think that will have done it,think that will have do it,,,question,eng,7,6,98,Manchester,v pro:dem mod aux part pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461044,8711067,yeah,yeah,,,declarative,eng,1,1,99,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461053,8711076,has it,have it,,,question,eng,3,2,100,Manchester,aux pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461067,8711090,no,no,,,declarative,eng,1,1,101,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461077,8711100,yeah,yeah,,,declarative,eng,1,1,102,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461092,8711115,look,look,,,declarative,eng,1,1,103,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461104,8711127,there's your banana,there your banana,,,declarative,eng,4,3,104,Manchester,pro:exist det:poss n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461115,8711138,I haven't done,I have do,,,declarative,eng,5,3,105,Manchester,pro:sub aux part,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461123,8711146,shall we do a a strawberry now,shall we do a strawberry now,,,question,eng,6,7,106,Manchester,mod pro:sub v det:art n adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461134,8711157,yeah,yeah,,,declarative,eng,1,1,107,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461146,8711169,I hafta do this,I have do this,,,declarative,eng,5,4,108,Manchester,pro:sub mod v pro:dem,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461160,8711183,that's it,that it,,,declarative,eng,3,2,109,Manchester,pro:dem pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461172,8711195,just take your time,just take your time,,,declarative,eng,4,4,110,Manchester,adv v det:poss n,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461185,8711208,and those four holes hafta go on those four dots there,and those four hole have go on those four dot there,,,declarative,eng,14,11,111,Manchester,coord det:dem det:num n mod v prep det:dem det:num n adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461202,8711225,yeah,yeah,,,question,eng,1,1,112,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461212,8711235,there you go,there you go,,,declarative,eng,3,3,113,Manchester,adv pro:per v,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461219,8711242,no,no,,,declarative,eng,1,1,114,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461231,8711254,squeeze it together,squeeze it together,,,declarative,eng,3,3,115,Manchester,v pro:per adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461243,8711266,oh that's a good strawberry isn't it,oh that a good strawberry be it,,,question,eng,10,7,116,Manchester,co pro:dem det:art adj n cop pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461256,8711279,a strawberry,a strawberry,,,declarative,eng,2,2,117,Manchester,det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461269,8711292,a strawberry,a strawberry,,,declarative,eng,2,2,118,Manchester,det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461280,8711303,I going to do it again,I go to do it again,,,declarative,eng,7,6,119,Manchester,pro:sub part inf v pro:per adv,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461293,8711316,there's a strawberry,there a strawberry,,,declarative,eng,4,3,120,Manchester,pro:exist det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461303,8711326,a oh a circle,oh a circle,,,declarative,eng,3,4,121,Manchester,co det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461317,8711340,whoops,whoops,,,declarative,eng,1,1,122,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461327,8711350,there's a strawberry,there a strawberry,,,declarative,eng,4,3,123,Manchester,pro:exist det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461341,8711364,yeah,yeah,,,declarative,eng,1,1,124,Manchester,co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461348,8711371,and I wanna do a aeroplane,and I want do a aeroplane,,,declarative,eng,7,6,125,Manchester,coord pro:sub v v det:art n,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461359,8711382,yes,yes,,,declarative,eng,1,1,126,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461370,8711393,I wanna I wanna do this please,I want do this please,,,declarative,eng,6,7,127,Manchester,pro:sub v v det:dem co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461394,8711417,is there one of those with an aeroplane in,be there one of those with a aeroplane in,,,question,eng,10,9,128,Manchester,cop adv pro:indef prep pro:dem prep det:art n adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461408,8711431,yeah,yeah,,,declarative,eng,1,1,129,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461420,8711443,bring it here then and we'll find it,bring it here then and we find it,,,declarative,eng,9,8,130,Manchester,v pro:per adv adv:tem coord pro:sub v pro:per,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461433,8711456,okay,okay,,,declarative,eng,1,1,131,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461443,8711466,can you manage,can you manage,,,question,eng,3,3,132,Manchester,mod pro:per v,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461461,8711484,oh excuse me,oh excuse me,,,declarative,eng,3,3,133,Manchester,co v pro:obj,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461476,8711499,it's heavy,it heavy,,,declarative,eng,3,2,134,Manchester,pro:per adj,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461488,8711511,is it heavy,be it heavy,,,question,eng,4,3,135,Manchester,aux pro:per adj,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461500,8711523,oh dear,oh dear,,,declarative,eng,2,2,136,Manchester,co co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461511,8711534,are you_all right there,be you_all right there,,,question,eng,5,4,137,Manchester,cop pro:per adv adv,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461522,8711545,yeah,yeah,,,declarative,eng,1,1,138,Manchester,co,CHI,CHI,Target_Child,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15452,15452,24436
461531,8711554,right then,right then,,,declarative,eng,2,2,139,Manchester,adv adv:tem,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
461540,8711563,let's have a look,let have a look,,,declarative,eng,5,4,140,Manchester,v v det:art co,MOT,Mother,Mother,CHI,33.132097168319675,female,,,,Eng-UK,12,219,15460,15452,24436
